unit,category,label,score,object-label,object-truth,object-activation,object-intersect,object-iou
150,object,car,0.0199166899706,car,1404867.0,411419.0,35468.0,0.0199166899706
448,object,arch,0.0198935120181,arch,26970.0,486578.0,10017.0,0.0198935120181
455,object,person,0.0196780192227,person,3666588.0,413571.0,78740.0,0.0196780192227
110,object,computer,0.0196479956694,computer,145312.0,427306.0,11034.0,0.0196479956694
206,object,car,0.0196410594993,car,1404867.0,437552.0,35490.0,0.0196410594993
393,object,skyscraper,0.0196359311864,skyscraper,142853.0,460747.0,11624.0,0.0196359311864
445,object,food,0.0196140884066,food,144133.0,428884.0,11023.0,0.0196140884066
363,object,dog,0.0194657563415,dog,157609.0,436083.0,11336.0,0.0194657563415
108,object,food,0.0193433990651,food,144133.0,462939.0,11520.0,0.0193433990651
239,object,carousel,0.0192624935192,carousel,33348.0,442405.0,8991.0,0.0192624935192
77,object,skyscraper,0.0191183796262,skyscraper,142853.0,483169.0,11744.0,0.0191183796262
466,object,chair,0.0190707176004,chair,1528113.0,411415.0,36296.0,0.0190707176004
66,object,grass,0.01897090549,grass,1806678.0,423188.0,41515.0,0.01897090549
482,object,mountain,0.0189259471672,mountain,506518.0,401344.0,16863.0,0.0189259471672
234,object,pool table,0.0189195450484,pool table,221990.0,424544.0,12005.0,0.0189195450484
22,object,train,0.0188901418124,train,482027.0,396240.0,16283.0,0.0188901418124
425,object,dog,0.0187150208792,dog,157609.0,430322.0,10801.0,0.0187150208792
358,object,grass,0.0186989123085,grass,1806678.0,421515.0,40900.0,0.0186989123085
248,object,motorbike,0.0186206138155,motorbike,196731.0,423885.0,11345.0,0.0186206138155
193,object,refrigerator,0.0184683237749,refrigerator,138340.0,426032.0,10234.0,0.0184683237749
82,object,tvmonitor,0.0184445824877,tvmonitor,257910.0,429038.0,12441.0,0.0184445824877
314,object,bed,0.0183890985007,bed,2701545.0,439445.0,56717.0,0.0183890985007
509,object,sink,0.0183827891219,sink,212829.0,405199.0,11156.0,0.0183827891219
255,object,train,0.0183756628776,train,482027.0,418434.0,16248.0,0.0183756628776
460,object,bed,0.0183427604654,bed,2701545.0,437410.0,56540.0,0.0183427604654
461,object,train,0.0182875545927,train,482027.0,396969.0,15786.0,0.0182875545927
288,object,van,0.0182452552985,van,73190.0,416811.0,8780.0,0.0182452552985
467,object,bed,0.0181149961883,bed,2701545.0,430192.0,55722.0,0.0181149961883
47,object,bus,0.0180965147453,bus,458866.0,451015.0,16173.0,0.0180965147453
325,object,airplane,0.0180084210441,airplane,83520.0,420102.0,8909.0,0.0180084210441
142,object,train,0.01795350234,train,482027.0,487420.0,17098.0,0.01795350234
416,object,cat,0.0178416246403,cat,115307.0,456264.0,10019.0,0.0178416246403
54,object,chair,0.0176762053803,chair,1528113.0,427995.0,33976.0,0.0176762053803
155,object,train,0.017534351015,train,482027.0,473568.0,16467.0,0.017534351015
370,object,airplane,0.0175221664773,airplane,83520.0,432437.0,8885.0,0.0175221664773
395,object,sink,0.01725254387,sink,212829.0,451678.0,11270.0,0.01725254387
20,object,skyscraper,0.0171753260729,skyscraper,142853.0,424267.0,9576.0,0.0171753260729
